,item_name,id,cuisine,type,sub_type
5556,custard fruit bowl,7683,4,0,5
5594,fresh strawberry,27432,4,0,5
5606,brownie belgian dark wihite belgian,24849,4,0,5
5614,nutella ww,19969,4,0,5
5627,brownie nutella ww,16936,4,0,5
5637,mix berry compot tub,22410,4,0,5
5647,raspberry,1479,4,0,5
5684,raspberry,2506,4,0,5
5707,raspberry,531,4,0,5
5745,dark chocolate sauce,16059,4,0,5
5754,raspberry red belgian,24099,4,0,5
5755,strawberry-kiwi,24322,4,0,5
5762,naked nutella,15551,4,0,5
5771,cuppa browniee,4961,4,0,5
5773,strawberry petals,12981,4,0,5
5801,nutella double,22603,4,0,5
5823,strawberry slice single,16076,4,0,5
5827,mulberry juic*,7848,4,0,5
5844,apple cinnamon rush ww,15031,4,0,5
5849,orio mousse,1584,4,0,5
5853,apple cinnamon rush ww,19869,4,0,5
5884,brownie nutella belgian,24223,4,0,5
5941,banana and peanut chikki,10940,4,0,5
5960,raw mango compote tub,18783,4,0,5
5971,fresh strawberry,15751,4,0,5
5980,belgian chocolate ( single scoop ) rd,22747,4,0,5
5991,",cuppa brownie",6872,4,0,5
6007,nutella belgian,19601,4,0,5
6014,nutella,26749,4,0,5
6027,mango,15047,4,0,5
6055,banana popsciles-regular,12469,4,0,5
6074,seedless grape,7937,4,0,5
6077,blueberry creamcheese,13159,4,0,5
6092,cuppa brownie,7682,4,0,5
6107,brownie belgian dark white chocolate ww,16938,4,0,5
6115,apple cinnamon 1 kg,12955,4,0,5
6119,whipped cream,16699,4,0,5
6131,raspberry chocolate p25,22061,4,0,5
6138,fresh strawberry,16431,4,0,5
6156,whipped cream,15996,4,0,5
6182,very berry sundae,14740,4,0,5
6224,green apple cooler,17093,4,0,5
6248,raspberry,2412,4,0,5
6250,apple cinnamon rush bubble w,24160,4,0,5
6275,sizzling brownie,10356,4,0,5
6277,dark chocolate sauce,13415,4,0,5
6282,brownie chunks,15627,4,0,5
6311,bananas for pretzels,22375,4,0,5
6314,fresh strawberry,19443,4,0,5
6317,choclate brownie single,18978,4,0,5
6334,nutella macaron,13910,4,0,5
6345,strawberry cooler,16828,4,0,5
6366,",,,jam berry",7396,4,0,5
6400,strawberry slice double,18762,4,0,5
6413,fresh fruits w cream belgian,17869,4,0,5
6433,nutella belgian,25307,4,0,5
6438,white chocolate sauce,20043,4,0,5
6454,strawberry creamcheese,15561,4,0,5
6461,apple cinnamon rush belgian,24813,4,0,5
6492,raspberry red belgian,23886,4,0,5
6493,nutella belgian,14609,4,0,5
6494,dry fruit cream,17312,4,0,5
6497,banana caramel,26823,4,0,5
6516,orio mousse,1639,4,0,5
6530,apple cinnamon rush ww,15415,4,0,5
6547,naked nutella,15392,4,0,5
6548,brownie belgian dark white chocolate ww,27098,4,0,5
6556,marshmallow nutella belgian,27282,4,0,5
6565,banana lambada reg,21862,4,0,5
6601,white chocolate sauce,19116,4,0,5
6614,fruit plate large,7307,4,0,5
6642,nu-berry-leshwar mountain,12423,4,0,5
6661,blueberry small,18940,4,0,5
6667,banana maple choco belgian,23994,4,0,5
6673,white chocolate sauce,19708,4,0,5
6682,mint mousse,21922,4,0,5
6711,strawberry cream,24265,4,0,5
6712,nutella ww,19573,4,0,5
6722,marshmallow nutella ww,19602,4,0,5
6742,white chocolate sauce,16198,4,0,5
6743,fruity oatss,5040,4,0,5
6752,berry blast,13530,4,0,5
6761,banana,15696,4,0,5
6801,fruit loops double,22592,4,0,5
6817,brownie,16778,4,0,5
6825,banana split,23947,4,0,5
6841,mixed fruit cream,26786,4,0,5
6845,naked nutella,16448,4,0,5
6851,banana,18591,4,0,5
6854,brownie nutella ww,25183,4,0,5
6855,mango crushterq,3184,4,0,5
6867,classic fruit basket,27477,4,0,5
6868,strawberry marshmallow macaron,13916,4,0,5
6889,apple cinnamon rush bubble w,24948,4,0,5
6897,xtra strawberry,12583,4,0,5
6914,dark chocolate sauce,18399,4,0,5
6936,anjeer & dryfruits,27472,4,0,5
6940,choco brownie reg,22139,4,0,5
6960,nutella,13414,4,0,5
6970,banana cream,16812,4,0,5
7011,apple cinnamon 1/2 kg,12799,4,0,5
7013,fresh strawberry,19549,4,0,5
7057,brownie express (qtr) ob,27787,4,0,5
7065,",,banana shk",10925,4,0,5
7069,berry bizcocho,21878,4,0,5
7076,watermelon,4739,4,0,5
7085,fruit add ons,8778,4,0,5
7088,sizzling brownie,24581,4,0,5
7096,oreo brownie reg,22144,4,0,5
7098,dark chocolate sauce,16413,4,0,5
7113,raspberry small,16563,4,0,5
7127,choc brownie,16207,4,0,5
7135,strawberry candy floos single,22578,4,0,5
7138,blueberry,24599,4,0,5
7170,mango madness,23805,4,0,5
7171,carribean spiced banana,26644,4,0,5
7198,banana & salted caramel belgian,27162,4,0,5
7253,strawberry,23562,4,0,5
7256,banana maple choco belgian,23638,4,0,5
7273,strawberry creamcheese,14372,4,0,5
7283,strawberry banana split,21876,4,0,5
7288,naked nutella,16227,4,0,5
7302,marshmallow nutella ww,16929,4,0,5
7317,oreo ( single scoop ) rd,22751,4,0,5
7324,banana blast (full) ob,27830,4,0,5
7333,cranberry ginger,22172,4,0,5
7356,apple cinnamon,18830,4,0,5
7359,nutella ww,19261,4,0,5
7362,strawberry cooler,17094,4,0,5
7366,strawberry.,26565,4,0,5
7369,brownie fest,27450,4,0,5
7383,mango blossom,7822,4,0,5
7391,mango madness,26439,4,0,5
7398,fresh fruits w cream belgian,25728,4,0,5
7403,strawberry marshmallow macaron,12858,4,0,5
7407,berry freaky,21724,4,0,5
7410,banana,15962,4,0,5
7411,white chocolate sauce,18991,4,0,5
7447,watermelon,1274,4,0,5
7455,nutella,19923,4,0,5
7470,apple cinnamon rush ww,14652,4,0,5
7474,naked nutella,14295,4,0,5
7514,bananas for pretzels,22374,4,0,5
7517,apple cinnamon rush belgian,26224,4,0,5
7577,apple cinnamon rush ww,17073,4,0,5
7630,",,sp fruit cream",7540,4,0,5
7644,strawberry cream,25119,4,0,5
7672,naked nutella,16101,4,0,5
7681,white chocolate sauce,18183,4,0,5
7683,brownie white chocolate belgian,15013,4,0,5
7685,strawberry creamcheese,12458,4,0,5
7696,nutella affair,19809,4,0,5
7706,banana almond honey,8730,4,0,5
7720,banana leaf wrapped slice chic,23538,4,0,5
7754,..brownie shk,4840,4,0,5
7776,apple cinnamon rush ww,16847,4,0,5
7784,nutella belgian,16501,4,0,5
7788,brownie w dark chocolate belgian,16988,4,0,5
7805,fresh strawberry,15997,4,0,5
7815,brownie belgian dark white chocolate ww,24020,4,0,5
7866,white chocolate sauce,17578,4,0,5
7867,naked nutella,16528,4,0,5
7874,apple cinnamon rush belgian,25713,4,0,5
7889,apple,23864,4,0,5
7895,banana caramel,13390,4,0,5
7916,strawberry salsa reg,21868,4,0,5
7959,passion fruit,8827,4,0,5
7960,banana & salted caramel belgian,24092,4,0,5
7977,fresh fruits,13203,4,0,5
7979,the green mango corn,6310,4,0,5
7980,naked nutella,16510,4,0,5
7987,strawberry cooler,27262,4,0,5
8043,marshmallow nutella belgian,27033,4,0,5
8049,raspberry,1337,4,0,5
8071,brownie express (qtr) bb,27789,4,0,5
8075,nutella ww,19705,4,0,5
8110,marshmallow nutella ww,15384,4,0,5
8130,the raspberry,17980,4,0,5
8137,banana & salted caramel belgian,25113,4,0,5
8158,banana,17642,4,0,5
8163,nutella belgian,18059,4,0,5
8190,brownie nutella ww,15110,4,0,5
8216,banana,23594,4,0,5
8228,strawberry 1/2 kg,13724,4,0,5
8229,naked nutella,14203,4,0,5
8239,.mango berry,7208,4,0,5
8241,mango mulbry,7836,4,0,5
8280,nutella ww,18230,4,0,5
8292,brownie fondant,21882,4,0,5
8294,whipped cream,15604,4,0,5
8298,dark chocolate sauce,20097,4,0,5
8302,apple cinnamon rush bubble w,21661,4,0,5
8314,banana blast (qtr) bb,27832,4,0,5
8319,fruit loops single,19110,4,0,5
8326,carribean spiced banana,8057,4,0,5
8339,nutella belgian,14595,4,0,5
8343,raspberry small,18200,4,0,5
8357,spicy guava  ( single scoop ) rd,22753,4,0,5
8369,dark chocolate sauce,18260,4,0,5
8407,nutella affair,21486,4,0,5
8419,strawberry,15042,4,0,5
8471,apple cinnamon rush bubble w,16759,4,0,5
8472,strawberry chocolate pc,22196,4,0,5
8478,banana rumba (qtr) ob,27806,4,0,5
8496,nutella add on,13483,4,0,5
8509,brownie belgian dark chocolate ww,27096,4,0,5
8515,strawberry candy floos single,14774,4,0,5
8517,dark chocolate sauce,18205,4,0,5
8524,brownie belgian dark wihite belgian,27172,4,0,5
8535,blueberry small,22482,4,0,5
8541,strawberry creamcheese,14289,4,0,5
8555,nutella single,18937,4,0,5
8556,whipped cream,19617,4,0,5
8557,cranberry chocolate,21929,4,0,5
8558,brownie belgian dark chocolate ww,25402,4,0,5
8571,apple cinnamon,28058,4,0,5
8592,fresh strawberry,18466,4,0,5
8608,watermelon,2074,4,0,5
8614,nutella,15594,4,0,5
8620,choclate brownie single,22566,4,0,5
8622,strawberry margheritta,9489,4,0,5
8639,whipped fruit cream,17061,4,0,5
8640,nutella,19782,4,0,5
8664,naked nutella,14191,4,0,5
8680,strawberry,24142,4,0,5
8683,walnut brownie with chocolate sauce,13945,4,0,5
8687,grapes,5039,4,0,5
8691,nutella,18052,4,0,5
8692,nutella affair,19446,4,0,5
8694,naked nutella,13241,4,0,5
8697,strawberry chocolate  f25,22081,4,0,5
8712,watermelon,872,4,0,5
8725,raspberry red belgian style,17211,4,0,5
8731,nutella nudge (full) ob,27794,4,0,5
8734,strawberry - inactive,8232,4,0,5
8757,raspberry,386,4,0,5
8772,rm mango pulp,22399,4,0,5
8785,nutella ww,18344,4,0,5
8797,white chocolate sauce,18068,4,0,5
8814,seasonal fruit tart,17981,4,0,5
8826,strawberry marshmallow macaron,13137,4,0,5
8830,strawberry cooler,10364,4,0,5
8836,fish fry on banana leaf,11910,4,0,5
8844,very berry,27259,4,0,5
8852,nutella nudge (half) bb,27793,4,0,5
8882,whipped cream,17043,4,0,5
8893,blueberry creamcheese,14634,4,0,5
8923,brownie belgian dark belgian,23679,4,0,5
8926,whipped cream,23846,4,0,5
8957,brownie belgian dark white chocolate ww,24890,4,0,5
8962,naked nutella,15815,4,0,5
8965,brownie chunks,19385,4,0,5
8974,banana popsciles-nutella,12470,4,0,5
8981,brownie belgian white chocolate ww,27095,4,0,5
8983,banana lambada reg,21863,4,0,5
8984,banana & salted caramel belgian,24072,4,0,5
8987,passion fruit & raspberry,8321,4,0,5
8989,fresh fruits w cream belgian,18213,4,0,5
8990,nutella 1 kg,12962,4,0,5
9021,banana,26488,4,0,5
9051,chicken pineapple rice,9604,4,0,5
9066,watermelon,805,4,0,5
9090,raspberry chocolate 4,22017,4,0,5
9124,peanut butter & strawberry,17748,4,0,5
9135,marshmallow nutella ww,19916,4,0,5
9195,dark chocolate brownie,5397,4,0,5
9201,fruit compote,13422,4,0,5
9203,whipped fruit cream,14522,4,0,5
9208,strawberry slice double,22644,4,0,5
9230,brownie belgian dark belgian,26162,4,0,5
9234,fresh strawberry,19611,4,0,5
9242,pineapple13'inch,23238,4,0,5
9297,orange & basil ( single scoop ) rd,22757,4,0,5
9301,merry berry split,14498,4,0,5
9303,mango icecream (large),25539,4,0,5
9310,mango cream,24268,4,0,5
9318,nutella belgian,16977,4,0,5
9329,banana split,14497,4,0,5
9330,naked nutella,14275,4,0,5
9345,blueberry creamcheese,15309,4,0,5
9353,banana,20098,4,0,5
9375,pineapple10'inch,23216,4,0,5
9382,banana cream,17030,4,0,5
9408,fresh strawberry,19991,4,0,5
9446,brownie white chocolate belgian,16986,4,0,5
9489,mixed fruit cream,27234,4,0,5
9509,banana caramel,15737,4,0,5
9582,brownie belgian white belgian,25661,4,0,5
9595,watermelon,1404,4,0,5
9604,naked nutella,14614,4,0,5
9620,mango cream,16823,4,0,5
9624,.banana,7144,4,0,5
9634,naked nutella,15887,4,0,5
9648,fruit compote,15845,4,0,5
9658,canberry apple chicken,23366,4,0,5
9679,strawberry,23723,4,0,5
9682,green apple,4766,4,0,5
9690,green apple cooler,4472,4,0,5
9705,raspberry small,14706,4,0,5
9740,raspberry,1701,4,0,5
9746,whipped cream,18956,4,0,5
9764,strawberry cream,17027,4,0,5
9788,chocolate dryfruit,27419,4,0,5
9802,brownie belgian dark chocolate ww,14494,4,0,5
9862,fresh strawberry,16260,4,0,5
9871,",,,pineapple",7415,4,0,5
9874,watermelon,2712,4,0,5
9900,raw mango compote  double,14859,4,0,5
9901,raspberry small,21507,4,0,5
9904,fresh fruits w cream belgian,15754,4,0,5
9910,triple chocolate brownie,13924,4,0,5
9918,raspberry,2487,4,0,5
9951,fresh strawberry,17595,4,0,5
9961,apple & cucumber cooler - cs,13623,4,0,5
9977,nutella belgian,18440,4,0,5
9986,white chocolate sauce,19121,4,0,5
10001,apple anr,5212,4,0,5
10013,banana caramel,27222,4,0,5
10015,strawberry candy floos tub,22621,4,0,5
10042,the berry cream,10033,4,0,5
10077,very berry,26506,4,0,5
10082,dry fruit cream,15123,4,0,5
10090,chocolate brownie,24274,4,0,5
10104,purple berry ww,17229,4,0,5
10110,nutella belgian,26031,4,0,5
10200,brownie belgian dark white chocolate ww,25883,4,0,5
10215,hazelnut banana,24541,4,0,5
10218,nutella,19813,4,0,5
10234,watermelon,2124,4,0,5
10277,strawberry-kiwi,27223,4,0,5
10285,cpk - carrot pineapple & kale,10023,4,0,5
10306,strawberry.,28527,4,0,5
10307,nutella hot chocolate,24455,4,0,5
10317,brownie nutella belgian,26232,4,0,5
10326,apple cinnamon rush ww,25321,4,0,5
10352,brownie belgian dark belgian,27038,4,0,5
10362,chocolate mousse,1876,4,0,5
10370,nutella belgian,23539,4,0,5
10377,fruit salad,6657,4,0,5
10427,brownie chunks,16411,4,0,5
10460,berry n cream cheese,16399,4,0,5
10461,"dragon berry,",7297,4,0,5
10479,nuts over nutella,19591,4,0,5
10483,apple pineapple and sweet lime,24435,4,0,5
10488,banana,16429,4,0,5
10499,fresh strawberry icecream.,18800,4,0,5
10519,brownie belgian white belgian,27039,4,0,5
10524,watermelon,527,4,0,5
10525,apple cinnamon 1 kg,13772,4,0,5
10534,raspberry,4326,4,0,5
10539,mango cream,17322,4,0,5
10546,rm strawberry syrup,22405,4,0,5
10596,fruit loops double,14788,4,0,5
10617,brownie chunks,17781,4,0,5
10621,apple pie,411,4,0,5
10626,fruit fondue,21781,4,0,5
10627,mango lassi float,22703,4,0,5
10639,raspberry,2445,4,0,5
10672,mothers day hamper mango,14862,4,0,5
10683,fresh fruits w cream belgian,15425,4,0,5
10685,fresh strawberry,19278,4,0,5
10686,triple chocolate mousse,21899,4,0,5
10697,amor naughty nutella,22794,4,0,5
10700,bananas,14068,4,0,5
10703,red velvet brownie,13918,4,0,5
10733,mango bhut jolokia  burger,10952,4,0,5
10736,nutella ww,18902,4,0,5
10744,fruit loops tub,22409,4,0,5
10746,raspberry medium,20354,4,0,5
10750,anjeer  ( single scoop ) rd,21636,4,0,5
10780,nuts over nutella,15631,4,0,5
10808,brownie w dark chocolate belgian,17173,4,0,5
10823,choclate brownie tub,18726,4,0,5
10867,raspberry small,22510,4,0,5
10872,xtra apple,12584,4,0,5
10874,raspberry tub,14757,4,0,5
10880,bananas,13200,4,0,5
10890,",,,mulberry smoothe",7408,4,0,5
10901,nutella candy,27873,4,0,5
10916,fresh strawberry,20058,4,0,5
10929,nutella affair,16500,4,0,5
10940,choco brownie lg,22146,4,0,5
10941,raspberry medium,18928,4,0,5
10949,watermelon,511,4,0,5
10968,strawberry candy floos double,18717,4,0,5
10971,green apple cooler,16830,4,0,5
10997,mullberry,23281,4,0,5
11005,fresh strawberry,20044,4,0,5
11035,brownie belgian dark chocolate ww,16937,4,0,5
11036,oreo brownie lg,22152,4,0,5
11038,pineapple 7' inc,23189,4,0,5
11039,mango plater,7327,4,0,5
11048,apple cream,15122,4,0,5
11051,banana,18279,4,0,5
11055,fresh strawberry,21422,4,0,5
11086,",,blue mango",7435,4,0,5
11100,naked nutella,14621,4,0,5
11105,apple j,4276,4,0,5
11120,slurpy strawberry,19746,4,0,5
11125,watermelon,2000,4,0,5
11142,naked nutella,16028,4,0,5
11143,strawberry candy floos single,25846,4,0,5
11155,punchberry,5854,4,0,5
11199,nutella,19829,4,0,5
11204,brownie nutella ww,25282,4,0,5
11239,banana cream,17310,4,0,5
11243,naked nutella,14254,4,0,5
11253,.frozen banana,7181,4,0,5
11272,dark chocolate sauce,16150,4,0,5
11280,blueberry candy,27875,4,0,5
11286,white chocolate sauce,19585,4,0,5
11293,green apple treat,27429,4,0,5
11316,brownie,20880,4,0,5
11334,banana maple choco belgian,15018,4,0,5
11357,mango madness,26822,4,0,5
11373,mango madness,27685,4,0,5
11383,apple cream,17311,4,0,5
11399,mango lassi,2918,4,0,5
11422,whipped cream,18322,4,0,5
11428,nuts over nutella,15705,4,0,5
11431,topping mango pcs,8003,4,0,5
11433,grape blossom,7740,4,0,5
11440,xtra nutella,12495,4,0,5
11445,fresh fruits w cream belgian,15017,4,0,5
11448,.banana choco,7145,4,0,5
11453,blueberry brainfreezer,22837,4,0,5
11483,nutella ww,17932,4,0,5
11493,raspberry,377,4,0,5
11503,banana,19678,4,0,5
11528,raspberry,1890,4,0,5
11563,banana split,24278,4,0,5
11565,xtra nutella,17727,4,0,5
11573,kesar dry fruits,27465,4,0,5
11581,banana,19211,4,0,5
11596,brownie chunks,16348,4,0,5
11597,whipped fruit cream,16781,4,0,5
11601,apple cinnamon rush bubble w,25628,4,0,5
11630,nutella ww,19037,4,0,5
11664,nutella belgian,18216,4,0,5
11667,blueberry panna cotta,21345,4,0,5
11676,brownie belgian white belgian,16769,4,0,5
11680,fresh strawberry,16301,4,0,5
11699,brownie belgian dark wihite belgian,25260,4,0,5
11705,strawberry candy floos single,18696,4,0,5
11784,nutella belgian,15353,4,0,5
11790,nutella single,14777,4,0,5
11829,white chocolate sauce,17609,4,0,5
11849,banana,16297,4,0,5
11851,whipped cream,20125,4,0,5
11852,brownie white chocolate belgian,17170,4,0,5
11872,mango buy1 get 1,7324,4,0,5
11883,hot brownie & vanilla,10286,4,0,5
11923,nutella belgian,19967,4,0,5
11935,banana maple choco belgian,26163,4,0,5
11969,mango cream,17028,4,0,5
11987,scoop ice crm,7934,4,0,5
12002,choco brownie lg,22147,4,0,5
12009,fruit salad,8779,4,0,5
12042,mango madness,26653,4,0,5
12043,nutella double,18720,4,0,5
12074,nutella belgian,15315,4,0,5
12092,brownie,9227,4,0,5
12095,fresh strawberry,19310,4,0,5
12102,chocolate brownie,17318,4,0,5
12113,nutella belgian,18185,4,0,5
12120,fresh strawberry,16291,4,0,5
12145,fresh mango shk,7729,4,0,5
12146,naked nutella,13233,4,0,5
12165,strawberry cream,27243,4,0,5
12181,apple cinnamon rush belgian,23876,4,0,5
12193,orio mousse,1139,4,0,5
12218,belgian chocolate ( single scoop ) rd,21623,4,0,5
12224,dark chocolate sauce,18329,4,0,5
12230,naked nutella,16326,4,0,5
12245,nutella belgian,18366,4,0,5
12254,nutella nudge (qtr) bb,27797,4,0,5
12255,brownie belgian dark wihite belgian,24222,4,0,5
12274,strawberry slice tub,14839,4,0,5
12279,berry n cream cheese,18465,4,0,5
12281,whipped cream,18453,4,0,5
12290,cust apple mastani,12026,4,0,5
12310,choclate brownie single,19108,4,0,5
12336,brownie express (full) bb,27788,4,0,5
12397,walnut brownie reg,22140,4,0,5
12408,white chocolate sauce,17666,4,0,5
12417,strawberry,28448,4,0,5
12430,banana,19568,4,0,5
12442,fruit salad with icecream,10869,4,0,5
12456,mango baked yogurt,20245,4,0,5
12477,smooth kale berry,6576,4,0,5
12492,apple,15041,4,0,5
12506,naked nutella,15597,4,0,5
12534,naked nutella,15389,4,0,5
12542,three layer moussee,24712,4,0,5
12547,watermelon,634,4,0,5
12556,strawberry grap blosom,7371,4,0,5
12587,mulberry cream,10028,4,0,5
12588,fresh strawberry,17645,4,0,5
12609,dark chocolate sauce,21433,4,0,5
12610,apple cinnamon rush bubble w,15008,4,0,5
12630,nutella,19854,4,0,5
12683,whipped cream,12492,4,0,5
12694,fresh strawberry small,19839,4,0,5
12707,fresh mint & choco chip ( single scoop ) rd,21626,4,0,5
12711,papaya,5626,4,0,5
12715,nutella 1 kg,13779,4,0,5
12719,mango madness,27103,4,0,5
12728,strawberry-kiwi,25669,4,0,5
12729,white chocolate sauce,18470,4,0,5
12739,brownie chunks,20142,4,0,5
12769,nutella spread brownie,11911,4,0,5
12778,very berry sundae.,22684,4,0,5
12792,brownie belgian dark wihite belgian,14508,4,0,5
12794,nutella single,22581,4,0,5
12798,brownie belgian dark chocolate ww,27150,4,0,5
12833,mango,23868,4,0,5
12838,banana & salted caramel belgian,25120,4,0,5
12848,.mango buy1 get 1,7209,4,0,5
12849,brownie w dark chocolate ww,17092,4,0,5
12853,mix berry compot tub,14812,4,0,5
12858,raspberry,876,4,0,5
12862,xtra strawberry,14082,4,0,5
12901,cranberry juic,7681,4,0,5
12910,banana,21515,4,0,5
12948,brownie belgian dark white chocolate ww,26969,4,0,5
12952,strawberry and cream,14907,4,0,5
12997,watermelon,4045,4,0,5
13004,strawberry - single scoop,10739,4,0,5
13029,xtra nutella,13198,4,0,5
13045,blueberry velvet,15034,4,0,5
13050,chocoberry nutella cream,5603,4,0,5
13059,naked nutella,14269,4,0,5
13072,apple cinnamon rush bubble w,24031,4,0,5
13083,apple butterscotch,10158,4,0,5
13102,naked nutella,16359,4,0,5
13144,banana maple choco belgian,25193,4,0,5
